failure_id,device_id,timestamp,failure_type,severity,downtime_minutes
4357,D0134,2026-03-10 17:00:00,Firmware Crash,Minor,22
4358,D0134,2026-03-11 11:00:00,Communication Failure,Minor,196
4359,D0134,2026-03-12 03:00:00,Communication Failure,Minor,141
4360,D0134,2026-03-13 02:00:00,Communication Failure,Minor,19
4361,D0134,2026-03-13 18:00:00,Communication Failure,Minor,129
4362,D0134,2026-03-15 13:00:00,Firmware Crash,Minor,21
4363,D0134,2026-03-18 14:00:00,Firmware Crash,Minor,17
4364,D0134,2026-03-22 00:00:00,Communication Failure,Minor,162
4365,D0134,2026-03-27 03:00:00,Communication Failure,Minor,177
4366,D0134,2026-03-29 14:00:00,Firmware Crash,Minor,96
4367,D0134,2026-03-30 18:00:00,Communication Failure,Minor,123
4368,D0135,2026-01-02 17:00:00,Firmware Crash,Minor,199
4369,D0135,2026-01-03 16:00:00,Firmware Crash,Minor,101
4370,D0135,2026-01-11 09:00:00,Communication Failure,Minor,185
4371,D0135,2026-01-11 18:00:00,Communication Failure,Minor,113
4372,D0135,2026-01-13 13:00:00,Communication Failure,Minor,121
4373,D0135,2026-01-14 13:00:00,Communication Failure,Minor,78
4374,D0135,2026-01-17 14:00:00,Communication Failure,Minor,213
4375,D0135,2026-01-18 17:00:00,Firmware Crash,Minor,127
4376,D0135,2026-01-22 20:00:00,Communication Failure,Minor,41
4377,D0135,2026-01-23 02:00:00,Communication Failure,Minor,230
4378,D0135,2026-01-25 16:00:00,Firmware Crash,Minor,104
4379,D0135,2026-01-30 15:00:00,Firmware Crash,Minor,112
4380,D0135,2026-01-30 18:00:00,Communication Failure,Minor,84
4381,D0135,2026-02-05 13:00:00,Firmware Crash,Minor,156
4382,D0135,2026-02-11 08:00:00,Communication Failure,Minor,65
4383,D0135,2026-02-16 17:00:00,Firmware Crash,Minor,201
4384,D0135,2026-02-17 13:00:00,Firmware Crash,Minor,164
4385,D0135,2026-02-18 22:00:00,Communication Failure,Minor,64
4386,D0135,2026-02-19 16:00:00,Firmware Crash,Minor,84
4387,D0135,2026-02-21 15:00:00,Firmware Crash,Minor,232
4388,D0135,2026-02-22 01:00:00,Communication Failure,Minor,167
4389,D0135,2026-02-28 04:00:00,Communication Failure,Minor,229
4390,D0135,2026-02-28 06:00:00,Communication Failure,Minor,199
4391,D0135,2026-02-28 18:00:00,Communication Failure,Minor,147
4392,D0135,2026-03-04 11:00:00,Communication Failure,Minor,135
4393,D0135,2026-03-04 14:00:00,Communication Failure,Minor,59
4394,D0135,2026-03-06 04:00:00,Communication Failure,Minor,77
4395,D0135,2026-03-06 15:00:00,Communication Failure,Minor,122
4396,D0135,2026-03-10 14:00:00,Communication Failure,Minor,71
4397,D0135,2026-03-17 07:00:00,Communication Failure,Minor,154
4398,D0135,2026-03-17 12:00:00,Communication Failure,Minor,46
4399,D0135,2026-03-23 13:00:00,Communication Failure,Minor,65
4400,D0135,2026-03-24 14:00:00,Firmware Crash,Minor,163
4401,D0135,2026-03-25 14:00:00,Firmware Crash,Minor,40
4402,D0135,2026-03-31 09:00:00,Communication Failure,Minor,155
4403,D0136,2026-01-01 11:00:00,Communication Failure,Minor,23
4404,D0136,2026-01-02 18:00:00,Communication Failure,Minor,124
4405,D0136,2026-01-10 12:00:00,Firmware Crash,Minor,42
4406,D0136,2026-01-10 16:00:00,Firmware Crash,Minor,119
4407,D0136,2026-01-11 16:00:00,Firmware Crash,Minor,37
4408,D0136,2026-01-15 03:00:00,Communication Failure,Minor,30
4409,D0136,2026-01-21 10:00:00,Communication Failure,Minor,152
4410,D0136,2026-01-22 12:00:00,Firmware Crash,Minor,67
4411,D0136,2026-01-25 08:00:00,Communication Failure,Minor,191
4412,D0136,2026-01-27 12:00:00,Communication Failure,Minor,215
4413,D0136,2026-01-29 12:00:00,Firmware Crash,Minor,116
4414,D0136,2026-02-04 02:00:00,Communication Failure,Minor,227
4415,D0136,2026-02-05 14:00:00,Firmware Crash,Minor,42
4416,D0136,2026-02-07 13:00:00,Firmware Crash,Minor,231
4417,D0136,2026-02-08 09:00:00,Communication Failure,Minor,189
4418,D0136,2026-02-08 16:00:00,Firmware Crash,Minor,207
4419,D0136,2026-02-08 21:00:00,Communication Failure,Minor,66
4420,D0136,2026-02-12 17:00:00,Communication Failure,Minor,14
4421,D0136,2026-02-12 22:00:00,Communication Failure,Minor,67
4422,D0136,2026-02-14 15:00:00,Communication Failure,Minor,168
4423,D0136,2026-02-14 22:00:00,Communication Failure,Minor,92
4424,D0136,2026-02-15 22:00:00,Communication Failure,Minor,49
4425,D0136,2026-02-19 11:00:00,Communication Failure,Minor,180
4426,D0136,2026-02-20 23:00:00,Communication Failure,Minor,165
4427,D0136,2026-02-21 12:00:00,Communication Failure,Minor,31
4428,D0136,2026-02-21 13:00:00,Firmware Crash,Minor,152
4429,D0136,2026-02-21 20:00:00,Communication Failure,Minor,202
4430,D0136,2026-02-22 15:00:00,Communication Failure,Minor,156
4431,D0136,2026-02-25 03:00:00,Communication Failure,Minor,234
4432,D0136,2026-02-26 15:00:00,Communication Failure,Minor,218
4433,D0136,2026-03-04 18:00:00,Communication Failure,Minor,32
4434,D0136,2026-03-07 14:00:00,Communication Failure,Minor,119
4435,D0136,2026-03-10 17:00:00,Firmware Crash,Minor,209
4436,D0136,2026-03-11 23:00:00,Communication Failure,Minor,40
4437,D0136,2026-03-13 16:00:00,Communication Failure,Minor,32
4438,D0136,2026-03-14 14:00:00,Firmware Crash,Minor,113
4439,D0136,2026-03-15 22:00:00,Communication Failure,Minor,52
4440,D0136,2026-03-26 08:00:00,Communication Failure,Minor,88
4441,D0137,2026-01-01 16:00:00,Firmware Crash,Minor,188
4442,D0137,2026-01-01 20:00:00,Communication Failure,Minor,63
4443,D0137,2026-01-02 06:00:00,Communication Failure,Minor,180
4444,D0137,2026-01-02 14:00:00,Firmware Crash,Minor,117
4445,D0137,2026-01-03 16:00:00,Communication Failure,Minor,240
4446,D0137,2026-01-05 11:00:00,Communication Failure,Minor,187
4447,D0137,2026-01-06 17:00:00,Communication Failure,Minor,201
4448,D0137,2026-01-09 07:00:00,Communication Failure,Minor,40
4449,D0137,2026-01-14 04:00:00,Communication Failure,Minor,153
4450,D0137,2026-01-18 00:00:00,Communication Failure,Minor,52
4451,D0137,2026-01-19 11:00:00,Communication Failure,Minor,146
4452,D0137,2026-01-19 16:00:00,Firmware Crash,Minor,191
4453,D0137,2026-01-22 12:00:00,Firmware Crash,Minor,169
4454,D0137,2026-01-22 15:00:00,Communication Failure,Minor,53
4455,D0137,2026-01-27 12:00:00,Firmware Crash,Minor,28
4456,D0137,2026-01-28 14:00:00,Firmware Crash,Minor,103
4457,D0137,2026-02-03 23:00:00,Communication Failure,Minor,124
4458,D0137,2026-02-04 14:00:00,Firmware Crash,Minor,118
4459,D0137,2026-02-09 12:00:00,Communication Failure,Minor,68
4460,D0137,2026-02-10 14:00:00,Firmware Crash,Minor,28
4461,D0137,2026-02-21 10:00:00,Communication Failure,Minor,182
4462,D0137,2026-02-21 12:00:00,Firmware Crash,Minor,147
4463,D0137,2026-02-23 16:00:00,Firmware Crash,Minor,18
4464,D0137,2026-02-25 22:00:00,Communication Failure,Minor,42
4465,D0137,2026-02-28 14:00:00,Communication Failure,Minor,74
4466,D0137,2026-02-28 20:00:00,Communication Failure,Minor,62
4467,D0137,2026-03-03 15:00:00,Firmware Crash,Minor,200
4468,D0137,2026-03-07 15:00:00,Firmware Crash,Minor,100
4469,D0137,2026-03-07 23:00:00,Communication Failure,Minor,42
4470,D0137,2026-03-08 13:00:00,Firmware Crash,Minor,30
4471,D0137,2026-03-14 14:00:00,Firmware Crash,Minor,79
4472,D0137,2026-03-17 12:00:00,Communication Failure,Minor,36
4473,D0137,2026-03-21 10:00:00,Communication Failure,Minor,49
4474,D0137,2026-03-28 17:00:00,Communication Failure,Minor,135
4475,D0137,2026-03-30 15:00:00,Firmware Crash,Minor,26
4476,D0137,2026-03-31 17:00:00,Communication Failure,Minor,88
4477,D0138,2026-01-04 07:00:00,Communication Failure,Minor,221
4478,D0138,2026-01-05 12:00:00,Communication Failure,Minor,95
4479,D0138,2026-01-09 12:00:00,Firmware Crash,Minor,53
4480,D0138,2026-01-18 14:00:00,Firmware Crash,Minor,223
4481,D0138,2026-01-18 15:00:00,Communication Failure,Minor,41
4482,D0138,2026-01-18 16:00:00,Firmware Crash,Minor,206
4483,D0138,2026-01-21 17:00:00,Firmware Crash,Minor,198
4484,D0138,2026-01-26 01:00:00,Communication Failure,Minor,232
4485,D0138,2026-01-29 14:00:00,Communication Failure,Minor,186
4486,D0138,2026-01-31 15:00:00,Firmware Crash,Minor,111
4487,D0138,2026-02-02 06:00:00,Communication Failure,Minor,98
4488,D0138,2026-02-06 15:00:00,Firmware Crash,Minor,27
4489,D0138,2026-02-10 15:00:00,Firmware Crash,Minor,200
4490,D0138,2026-02-11 04:00:00,Communication Failure,Minor,155
4491,D0138,2026-02-13 15:00:00,Communication Failure,Minor,205
4492,D0138,2026-02-14 11:00:00,Communication Failure,Minor,149
4493,D0138,2026-02-15 01:00:00,Communication Failure,Minor,139
4494,D0138,2026-02-15 15:00:00,Firmware Crash,Minor,171
4495,D0138,2026-02-15 17:00:00,Communication Failure,Minor,192
4496,D0138,2026-02-18 16:00:00,Firmware Crash,Minor,112
4497,D0138,2026-02-22 11:00:00,Communication Failure,Minor,208
4498,D0138,2026-02-24 16:00:00,Communication Failure,Minor,178
4499,D0138,2026-03-02 13:00:00,Communication Failure,Minor,68
4500,D0138,2026-03-08 14:00:00,Firmware Crash,Minor,151
4501,D0138,2026-03-09 11:00:00,Communication Failure,Minor,64
4502,D0138,2026-03-10 03:00:00,Communication Failure,Minor,49
4503,D0138,2026-03-10 21:00:00,Communication Failure,Minor,219
4504,D0138,2026-03-13 17:00:00,Communication Failure,Minor,30
4505,D0138,2026-03-14 02:00:00,Communication Failure,Minor,73
4506,D0138,2026-03-16 04:00:00,Communication Failure,Minor,166
4507,D0138,2026-03-16 15:00:00,Firmware Crash,Minor,187
4508,D0138,2026-03-22 11:00:00,Communication Failure,Minor,184
4509,D0138,2026-03-24 05:00:00,Communication Failure,Minor,210
4510,D0138,2026-03-27 16:00:00,Communication Failure,Minor,231
4511,D0139,2026-01-06 12:00:00,Firmware Crash,Minor,156
4512,D0139,2026-01-06 16:00:00,Firmware Crash,Minor,164
4513,D0139,2026-01-09 12:00:00,Firmware Crash,Minor,192
4514,D0139,2026-01-10 05:00:00,Communication Failure,Minor,236
4515,D0139,2026-01-17 17:00:00,Firmware Crash,Minor,14
4516,D0139,2026-01-24 13:00:00,Firmware Crash,Minor,105
4517,D0139,2026-01-24 17:00:00,Communication Failure,Minor,103
4518,D0139,2026-01-28 13:00:00,Communication Failure,Minor,110
4519,D0139,2026-01-31 01:00:00,Communication Failure,Minor,78
4520,D0139,2026-02-07 08:00:00,Communication Failure,Minor,105
4521,D0139,2026-02-10 16:00:00,Firmware Crash,Minor,197
4522,D0139,2026-02-10 23:00:00,Communication Failure,Minor,104
4523,D0139,2026-02-18 13:00:00,Firmware Crash,Minor,218
4524,D0139,2026-02-20 12:00:00,Firmware Crash,Minor,38
4525,D0139,2026-02-28 13:00:00,Firmware Crash,Minor,72
4526,D0139,2026-02-28 16:00:00,Firmware Crash,Minor,78
4527,D0139,2026-03-06 13:00:00,Firmware Crash,Minor,68
4528,D0139,2026-03-07 05:00:00,Communication Failure,Minor,130
4529,D0139,2026-03-11 15:00:00,Firmware Crash,Minor,100
4530,D0139,2026-03-14 01:00:00,Communication Failure,Minor,227
4531,D0139,2026-03-18 22:00:00,Communication Failure,Minor,168
4532,D0139,2026-03-23 15:00:00,Firmware Crash,Minor,128
4533,D0139,2026-03-27 09:00:00,Communication Failure,Minor,18
4534,D0140,2026-01-02 15:00:00,Firmware Crash,Minor,64
4535,D0140,2026-01-08 15:00:00,Communication Failure,Minor,129
4536,D0140,2026-01-09 17:00:00,Firmware Crash,Minor,46
4537,D0140,2026-01-15 12:00:00,Firmware Crash,Minor,108
4538,D0140,2026-01-17 13:00:00,Firmware Crash,Minor,221
4539,D0140,2026-01-22 20:00:00,Communication Failure,Minor,108
4540,D0140,2026-01-23 03:00:00,Communication Failure,Minor,121
4541,D0140,2026-01-25 07:00:00,Communication Failure,Minor,22
4542,D0140,2026-02-03 16:00:00,Communication Failure,Minor,190
4543,D0140,2026-02-10 14:00:00,Firmware Crash,Minor,31
4544,D0140,2026-02-10 15:00:00,Communication Failure,Minor,194
4545,D0140,2026-02-17 07:00:00,Communication Failure,Minor,118
4546,D0140,2026-02-17 14:00:00,Firmware Crash,Minor,110
4547,D0140,2026-02-21 21:00:00,Communication Failure,Minor,173
4548,D0140,2026-02-24 00:00:00,Communication Failure,Minor,18
4549,D0140,2026-02-25 15:00:00,Firmware Crash,Minor,98
4550,D0140,2026-02-26 22:00:00,Communication Failure,Minor,171
4551,D0140,2026-02-28 01:00:00,Communication Failure,Minor,97
4552,D0140,2026-02-28 13:00:00,Communication Failure,Minor,98
4553,D0140,2026-03-02 00:00:00,Communication Failure,Minor,235
4554,D0140,2026-03-04 07:00:00,Communication Failure,Minor,65
4555,D0140,2026-03-13 21:00:00,Communication Failure,Minor,126
4556,D0140,2026-03-15 18:00:00,Communication Failure,Minor,145
4557,D0140,2026-03-17 14:00:00,Communication Failure,Minor,201
4558,D0140,2026-03-18 05:00:00,Communication Failure,Minor,76
4559,D0140,2026-03-18 14:00:00,Communication Failure,Minor,78
4560,D0140,2026-03-22 23:00:00,Communication Failure,Minor,166
4561,D0140,2026-03-23 15:00:00,Firmware Crash,Minor,94
4562,D0140,2026-03-23 20:00:00,Communication Failure,Minor,59
4563,D0140,2026-03-25 18:00:00,Communication Failure,Minor,105
4564,D0140,2026-03-28 03:00:00,Communication Failure,Minor,73
4565,D0140,2026-03-28 13:00:00,Firmware Crash,Minor,93
4566,D0140,2026-03-29 09:00:00,Communication Failure,Minor,129
4567,D0140,2026-03-29 12:00:00,Firmware Crash,Minor,39
4568,D0140,2026-03-30 07:00:00,Communication Failure,Minor,15
4569,D0141,2026-01-03 12:00:00,Firmware Crash,Minor,123
4570,D0141,2026-01-05 10:00:00,Communication Failure,Minor,74
4571,D0141,2026-01-06 02:00:00,Communication Failure,Minor,159
4572,D0141,2026-01-07 15:00:00,Firmware Crash,Minor,108
4573,D0141,2026-01-10 17:00:00,Firmware Crash,Minor,226
4574,D0141,2026-01-11 14:00:00,Communication Failure,Minor,15
4575,D0141,2026-01-17 12:00:00,Firmware Crash,Minor,143
4576,D0141,2026-01-17 13:00:00,Firmware Crash,Minor,200
4577,D0141,2026-01-17 16:00:00,Firmware Crash,Minor,85
4578,D0141,2026-01-21 12:00:00,Communication Failure,Minor,240
4579,D0141,2026-01-25 12:00:00,Firmware Crash,Minor,13
4580,D0141,2026-02-07 15:00:00,Communication Failure,Minor,53
4581,D0141,2026-02-08 16:00:00,Firmware Crash,Minor,155
4582,D0141,2026-02-08 17:00:00,Firmware Crash,Minor,30
4583,D0141,2026-02-15 15:00:00,Communication Failure,Minor,33
4584,D0141,2026-02-17 15:00:00,Firmware Crash,Minor,47
4585,D0141,2026-02-18 05:00:00,Communication Failure,Minor,17
4586,D0141,2026-02-25 17:00:00,Firmware Crash,Minor,48
4587,D0141,2026-02-28 12:00:00,Firmware Crash,Minor,220
4588,D0141,2026-03-01 10:00:00,Communication Failure,Minor,207
4589,D0141,2026-03-07 17:00:00,Communication Failure,Minor,196
4590,D0141,2026-03-07 23:00:00,Communication Failure,Minor,115
4591,D0141,2026-03-15 06:00:00,Communication Failure,Minor,216
4592,D0141,2026-03-17 20:00:00,Communication Failure,Minor,134
4593,D0141,2026-03-21 16:00:00,Firmware Crash,Minor,15
4594,D0142,2026-01-03 15:00:00,Communication Failure,Minor,101
4595,D0142,2026-01-03 17:00:00,Firmware Crash,Minor,132
4596,D0142,2026-01-03 19:00:00,Communication Failure,Minor,47
4597,D0142,2026-01-07 14:00:00,Firmware Crash,Minor,91
4598,D0142,2026-01-12 05:00:00,Communication Failure,Minor,174
4599,D0142,2026-01-13 02:00:00,Communication Failure,Minor,186
4600,D0142,2026-01-15 12:00:00,Firmware Crash,Minor,48
4601,D0142,2026-01-16 09:00:00,Communication Failure,Minor,88
4602,D0142,2026-01-17 12:00:00,Communication Failure,Minor,161
4603,D0142,2026-01-20 21:00:00,Communication Failure,Minor,18
4604,D0142,2026-01-22 11:00:00,Communication Failure,Minor,111
4605,D0142,2026-01-22 21:00:00,Communication Failure,Minor,174
4606,D0142,2026-01-23 13:00:00,Communication Failure,Minor,196
4607,D0142,2026-01-28 14:00:00,Firmware Crash,Minor,143
4608,D0142,2026-01-30 03:00:00,Communication Failure,Minor,113
4609,D0142,2026-01-31 11:00:00,Communication Failure,Minor,82
4610,D0142,2026-02-02 21:00:00,Communication Failure,Minor,36
4611,D0142,2026-02-03 12:00:00,Firmware Crash,Minor,215
4612,D0142,2026-02-04 16:00:00,Firmware Crash,Minor,147
4613,D0142,2026-02-05 17:00:00,Firmware Crash,Minor,113
4614,D0142,2026-02-12 01:00:00,Communication Failure,Minor,85
4615,D0142,2026-02-16 08:00:00,Communication Failure,Minor,214
4616,D0142,2026-02-21 12:00:00,Firmware Crash,Minor,140
4617,D0142,2026-02-21 18:00:00,Communication Failure,Minor,56
4618,D0142,2026-02-23 14:00:00,Firmware Crash,Minor,187
4619,D0142,2026-03-01 12:00:00,Firmware Crash,Minor,125
4620,D0142,2026-03-06 13:00:00,Firmware Crash,Minor,104
4621,D0142,2026-03-08 15:00:00,Firmware Crash,Minor,107
4622,D0142,2026-03-08 23:00:00,Communication Failure,Minor,14
4623,D0142,2026-03-13 17:00:00,Communication Failure,Minor,169
4624,D0142,2026-03-14 06:00:00,Communication Failure,Minor,161
4625,D0142,2026-03-19 02:00:00,Communication Failure,Minor,233
4626,D0142,2026-03-19 15:00:00,Firmware Crash,Minor,216
4627,D0142,2026-03-20 12:00:00,Communication Failure,Minor,69
4628,D0142,2026-03-25 12:00:00,Communication Failure,Minor,115
4629,D0142,2026-03-26 12:00:00,Firmware Crash,Minor,18
4630,D0142,2026-03-26 17:00:00,Communication Failure,Minor,18
4631,D0142,2026-03-28 03:00:00,Communication Failure,Minor,214
4632,D0142,2026-03-28 12:00:00,Firmware Crash,Minor,78
4633,D0143,2026-01-03 14:00:00,Communication Failure,Minor,147
4634,D0143,2026-01-06 18:00:00,Communication Failure,Minor,32
4635,D0143,2026-01-07 13:00:00,Firmware Crash,Minor,126
4636,D0143,2026-01-07 14:00:00,Firmware Crash,Minor,65
4637,D0143,2026-01-12 09:00:00,Communication Failure,Minor,140
4638,D0143,2026-01-13 17:00:00,Firmware Crash,Minor,167
4639,D0143,2026-01-15 05:00:00,Communication Failure,Minor,35
4640,D0143,2026-01-15 12:00:00,Firmware Crash,Minor,23
4641,D0143,2026-01-20 23:00:00,Communication Failure,Minor,200
4642,D0143,2026-01-22 14:00:00,Firmware Crash,Minor,234
4643,D0143,2026-01-22 23:00:00,Communication Failure,Minor,181
4644,D0143,2026-01-23 17:00:00,Communication Failure,Minor,204
4645,D0143,2026-01-24 01:00:00,Communication Failure,Minor,71
4646,D0143,2026-01-28 15:00:00,Firmware Crash,Minor,41
4647,D0143,2026-01-31 16:00:00,Firmware Crash,Minor,156
4648,D0143,2026-02-02 09:00:00,Communication Failure,Minor,112
4649,D0143,2026-02-03 17:00:00,Communication Failure,Minor,189
4650,D0143,2026-02-04 09:00:00,Communication Failure,Minor,76
4651,D0143,2026-02-08 11:00:00,Communication Failure,Minor,229
4652,D0143,2026-02-14 10:00:00,Communication Failure,Minor,102
4653,D0143,2026-02-16 01:00:00,Communication Failure,Minor,107
4654,D0143,2026-02-17 20:00:00,Communication Failure,Minor,107
4655,D0143,2026-02-19 01:00:00,Communication Failure,Minor,124
4656,D0143,2026-02-19 02:00:00,Communication Failure,Minor,112
4657,D0143,2026-02-19 11:00:00,Communication Failure,Minor,56
4658,D0143,2026-02-23 05:00:00,Communication Failure,Minor,80
4659,D0143,2026-02-25 22:00:00,Communication Failure,Minor,42
4660,D0143,2026-02-28 12:00:00,Communication Failure,Minor,40
4661,D0143,2026-03-03 05:00:00,Communication Failure,Minor,109
4662,D0143,2026-03-05 15:00:00,Firmware Crash,Minor,81
4663,D0143,2026-03-08 13:00:00,Firmware Crash,Minor,92
4664,D0143,2026-03-09 15:00:00,Firmware Crash,Minor,112
4665,D0143,2026-03-14 20:00:00,Communication Failure,Minor,54
4666,D0143,2026-03-20 03:00:00,Communication Failure,Minor,198
4667,D0143,2026-03-22 14:00:00,Firmware Crash,Minor,213
4668,D0143,2026-03-22 22:00:00,Communication Failure,Minor,91
4669,D0143,2026-03-25 16:00:00,Firmware Crash,Minor,72
4670,D0143,2026-03-25 17:00:00,Firmware Crash,Minor,122
4671,D0143,2026-03-26 12:00:00,Communication Failure,Minor,156
4672,D0143,2026-03-26 15:00:00,Firmware Crash,Minor,186
4673,D0143,2026-03-30 07:00:00,Communication Failure,Minor,32
4674,D0143,2026-03-31 14:00:00,Firmware Crash,Minor,12
4675,D0144,2026-01-01 22:00:00,Communication Failure,Minor,51
4676,D0144,2026-01-02 14:00:00,Firmware Crash,Minor,49
4677,D0144,2026-01-05 15:00:00,Communication Failure,Minor,147
4678,D0144,2026-01-06 13:00:00,Communication Failure,Minor,160
4679,D0144,2026-01-13 19:00:00,Communication Failure,Minor,236
4680,D0144,2026-01-21 01:00:00,Communication Failure,Minor,219
4681,D0144,2026-01-21 02:00:00,Communication Failure,Minor,158
4682,D0144,2026-01-23 06:00:00,Communication Failure,Minor,238
4683,D0144,2026-02-01 23:00:00,Communication Failure,Minor,137
4684,D0144,2026-02-04 09:00:00,Communication Failure,Minor,46
